int_doc_id,master_ai_id,master_ai_name,program_code,activity_class_code,activity_year,activity_num,inspection_date,inspection_end_date,task_id,site_status_code,site_condition_code,lead_investigator_id,master_person_first_name,master_person_last_name,inspection_date_fiscal_year,inspection_date_fiscal_qtr,inspection_date_calendar_year,inspection_date_calendar_qtr,media_type_code,media_type,permit_num,site_status_desc,site_condition_desc,reason,recommended_action,ets_url
3041687,21906,Centreville Wastewater Irrigation Facility,37,CFI,2023,1,2023-06-29,2023-07-10,NA,W001,NA,21983,Michele,Burroughs,2023,4,2023,2,E279,NPDES Municipal Ground Water,N/A,Active,NA,"Initial Quarterly, Initial Yearly, Routine Scheduled",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3041687
1928332,21907,Salisbury Christian School,37,CFI,2016,1,2016-09-01,2016-09-01,1782120,W001,0005,21983,Michele,Burroughs,2017,1,2016,3,E279,NPDES Municipal Ground Water,DP-3326,Active,Noncompliance,"Routine Scheduled, Initial Yearly, Initial Quarterly",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1928332
1732894,21907,Salisbury Christian School,37,CFI,2015,1,2015-05-13,2015-05-13,1558441,W001,0005,21983,Michele,Burroughs,2015,4,2015,2,E279,NPDES Municipal Ground Water,DP-3326,Active,Noncompliance,"Initial Quarterly, Routine Scheduled, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1732894
1738075,21907,Salisbury Christian School,37,CFI,2015,2,2015-05-13,2015-05-13,1565037,W001,0005,21983,Michele,Burroughs,2015,4,2015,2,E279,NPDES Municipal Ground Water,DP-3326,Active,Noncompliance,"Initial Quarterly, Routine Scheduled, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1738075
1738667,21907,Salisbury Christian School,37,CFI,2015,3,2015-05-13,2015-05-13,1566220,W001,0005,21983,Michele,Burroughs,2015,4,2015,2,E279,NPDES Municipal Ground Water,DP-3326,Active,Noncompliance,"Initial Quarterly, Routine Scheduled, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1738667
1079534,21907,Salisbury Christian School,37,CFI,2011,1,2010-12-15,2010-12-15,NA,W001,0002,21983,Michele,Burroughs,2011,2,2010,4,E279,NPDES Municipal Ground Water,06DP3326,Active,Corrections Needed,"Routine Scheduled, Initial Yearly, Initial Quarterly",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1079534
1021497,21908,Upland Golf Course,37,CIN,2010,1,2010-06-22,2010-06-22,NA,NA,NA,21983,Michele,Burroughs,2010,4,2010,2,E280,NPDES Industrial Ground Water,DP-3330,NA,NA,Initial Yearly,Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1021497
2019314,21911,Nutricycle Systems Demonstration Site,37,CFI,2017,1,2017-03-24,2017-03-24,1888469,W001,0005,90264,Kate,Ansalvish,2017,3,2017,1,E279,NPDES Municipal Ground Water,16DP3340,Active,Noncompliance,Initial Yearly,Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2019314
3247273,21913,Baltimore City Water Supply System,37,CFI,2024,4,2024-12-13,2024-12-13,NA,W004,NA,1169635,Sarah,Megee,2025,2,2024,4,E280,NPDES Industrial Ground Water,17-HT-2829,Active - No work today,NA,"Complaint, Follow-up (Non-Compliance), Initial Quarterly, Violation Follow-up","Refer to Others (See Findings), Continue Routine Inspection, Continue Routine Inspection, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3247273
1472147,22117,"Montgomery Concrete Operations, LLC",37,CFI,2013,1,2013-07-19,2013-07-19,1247270,W001,0001,21969,Mark,Ecker,2014,1,2013,3,E280,NPDES Industrial Ground Water,10MM9847,Active,Satisfactory/Compliance,"Initial Yearly, Initial Quarterly",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1472147
1319772,22161,G. W. Hall & Son LLC,37,CFI,2012,1,2012-07-30,2012-07-30,1079075,W001,0005,21959,Carlton,Washburn,2013,1,2012,3,E280,NPDES Industrial Ground Water,NA,Active,Noncompliance,"Initial Yearly, Routine Scheduled, Initial Quarterly",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1319772
1162343,22182,"Mountaire Farms, Inc. - Westover Feed Mill",37,CFI,2011,1,2011-05-26,2011-05-26,NA,W001,0005,21983,Michele,Burroughs,2011,4,2011,2,E280,NPDES Industrial Ground Water,07-DP-1460,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1162343
1116377,22183,St. Clement's Shores WWTP,37,CFI,2011,1,2011-02-23,2011-02-23,NA,W001,0003,21980,Shailaja,Polasi,2011,3,2011,1,E279,NPDES Municipal Ground Water,NA,Active,Additional Investigation Required,"Initial Yearly, Initial Quarterly, Routine Scheduled",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1116377
3304224,22183,St. Clement's Shores WWTP,37,CFI,2025,1,2025-04-07,2025-04-07,NA,W001,0008,1176909,Luke,Waesche,2025,4,2025,2,E279,NPDES Municipal Ground Water,19DP1587,Active,Corrective Actions Required,"Initial Yearly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3304224
3353989,22187,Poplar Hill Pre-Release Unit,37,CFI,2025,1,2025-09-24,2025-09-24,NA,W002,NA,1171853,Susan,Murphy,2026,1,2025,3,E280,NPDES Industrial Ground Water,NA,Inactive,NA,Routine Scheduled,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3353989
1261966,22187,Poplar Hill Pre-Release Unit,37,CFI,2012,1,2012-03-27,2012-03-27,964248,W001,0001,21983,Michele,Burroughs,2012,3,2012,1,E279,NPDES Municipal Ground Water,07DP2250,Active,Satisfactory/Compliance,"Initial Quarterly, Initial Yearly, Routine Scheduled",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1261966
1797340,22187,Poplar Hill Pre-Release Unit,37,CFI,2015,1,2015-10-27,2015-10-29,1635706,W001,0005,21983,Michele,Burroughs,2016,2,2015,4,E279,NPDES Municipal Ground Water,DP-2250,Active,Noncompliance,"Routine Scheduled, Initial Quarterly, 3 Year Inspection, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1797340
406069,22189,"ISE America, Inc.- Company 6 Layers",37,CFI,2009,1,2009-06-03,2009-06-03,NA,NA,NA,21959,Carlton,Washburn,2009,4,2009,2,E280,NPDES Industrial Ground Water,NA,NA,NA,NA,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=406069
1738664,22193,Riddle Farm WWTP,37,CFI,2015,2,2015-05-28,2015-05-28,1566233,W001,0001,21983,Michele,Burroughs,2015,4,2015,2,E279,NPDES Municipal Ground Water,13DP2710,Active,Satisfactory/Compliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1738664
1738072,22193,Riddle Farm WWTP,37,CFI,2015,1,2015-05-28,2015-05-28,1565050,W001,0001,21983,Michele,Burroughs,2015,4,2015,2,E279,NPDES Municipal Ground Water,13DP2710,Active,Satisfactory/Compliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1738072
1547067,22193,Riddle Farm WWTP,37,CFI,2014,1,2014-02-10,2014-02-11,1329118,W001,0005,21983,Michele,Burroughs,2014,3,2014,1,E279,NPDES Municipal Ground Water,DP-2710/MD2710X01,Active,Noncompliance,"Initial Quarterly, Initial Yearly, Routine Scheduled",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1547067
1167207,22193,Riddle Farm WWTP,37,CFI,2011,1,2011-06-15,2011-06-16,NA,W001,0005,21983,Michele,Burroughs,2011,4,2011,2,E279,NPDES Municipal Ground Water,06-DP-2170,Active,Noncompliance,"Initial Quarterly, Routine Scheduled, Initial Yearly",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1167207
2148968,22193,Riddle Farm WWTP,37,CFI,2017,1,2017-10-25,2017-10-25,2043043,W001,0005,21983,Michele,Burroughs,2018,2,2017,4,E279,NPDES Municipal Ground Water,DP-2710,Active,Noncompliance,"Routine Scheduled, Initial Quarterly, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2148968
2836304,22193,Riddle Farm WWTP,37,CFI,2021,1,2021-12-14,2021-12-14,NA,W001,NA,21983,Michele,Burroughs,2022,2,2021,4,E279,NPDES Municipal Ground Water,NA,Active,NA,SSO,Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2836304
1327634,22193,Riddle Farm WWTP,37,CFI,2012,1,2012-08-02,2012-08-03,1087104,W001,0005,21983,Michele,Burroughs,2013,1,2012,3,E279,NPDES Municipal Ground Water,06-DP-2710,Active,Noncompliance,Follow-up (Non-Compliance),Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1327634
1946617,22193,Riddle Farm WWTP,37,CFI,2016,1,2016-10-20,2016-10-20,1803847,W001,0005,96685,James,Lyons,2017,2,2016,4,E279,NPDES Municipal Ground Water,13-DP-2710,Active,Noncompliance,"Initial Quarterly, Initial Yearly, SSO",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1946617
1292443,22194,Hog Neck Golf Course,37,CFI,2012,1,2012-05-14,2012-05-14,1049380,W001,0005,21952,Randy,Denny,2012,4,2012,2,E279,NPDES Municipal Ground Water,07-DP-2713,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1292443
2159052,22196,Clustered Spires Golf Course,37,CFI,2018,1,2018-01-04,2018-01-04,2054780,W001,0001,90264,Kate,Ansalvish,2018,3,2018,1,E280,NPDES Industrial Ground Water,12-DP-2833,Active,Satisfactory/Compliance,5 Year Inspection,Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2159052
3366712,22196,Clustered Spires Golf Course,37,CFI,2025,1,2025-11-07,2025-11-07,NA,W001,NA,1179270,Jakob,Mortimore,2026,2,2025,4,E279,NPDES Municipal Ground Water,18-DP-2833,Active,NA,"Routine Scheduled, Initial Yearly",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3366712
1404640,22199,Rocko Meats,37,CFI,2013,1,2013-02-12,2013-02-12,1170468,W001,0005,21972,Dave,Ryder,2013,3,2013,1,E280,NPDES Industrial Ground Water,08-DP-3126,Active,Noncompliance,"Routine Scheduled, Initial Quarterly, Initial Yearly",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1404640
406075,22200,"ISE America, Inc. - Company 15 Layers",37,CFI,2009,1,2009-06-03,2009-06-03,NA,NA,NA,21959,Carlton,Washburn,2009,4,2009,2,E280,NPDES Industrial Ground Water,NA,NA,NA,NA,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=406075
1491544,22201,Paris Foods Corporation,37,CFI,2013,1,2013-09-06,2013-09-06,1269606,W001,0001,21951,Nancy,Craft,2014,1,2013,3,E280,NPDES Industrial Ground Water,01DP3142,Active,Satisfactory/Compliance,"Routine Scheduled, Initial Quarterly, Initial Yearly","Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1491544
2726184,22202,Captain's Quarters For Pets,37,CFI,2021,1,2021-01-22,2021-01-22,NA,W001,0005,99644,Jennifer,Nitsch,2021,3,2021,1,E280,NPDES Industrial Ground Water,14DP-3153,Active,Noncompliance,"PAF Follow-up, Joint Inspection MDE","Continue Routine Inspection, Additional Investigation Required",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2726184
2728253,22202,Captain's Quarters For Pets,37,CFI,2021,3,2021-02-24,2021-02-24,NA,W001,0005,99644,Jennifer,Nitsch,2021,3,2021,1,E280,NPDES Industrial Ground Water,14DP3153,Active,Noncompliance,Violation Follow-up,"Continue Routine Inspection, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2728253
2869026,22202,Captain's Quarters For Pets,37,CFI,2022,1,2022-01-31,2022-01-31,NA,W001,NA,99644,Jennifer,Nitsch,2022,3,2022,1,E280,NPDES Industrial Ground Water,14DP3153,Active,NA,Follow-up (Non-Compliance),Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2869026
3354673,22203,Lighthouse Sound WWTP,37,CFI,2025,1,2025-10-07,2025-10-31,NA,W004,0005,1171853,Susan,Murphy,2026,2,2025,4,E279,NPDES Municipal Ground Water,20-DP-3155,Active - No work today,Noncompliance,Routine Scheduled,Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3354673
3354929,22203,Lighthouse Sound WWTP,37,CFI,2025,2,2025-10-10,2025-10-10,NA,W004,0001,1171853,Susan,Murphy,2026,2,2025,4,E280,NPDES Industrial Ground Water,NA,Active - No work today,Satisfactory/Compliance,Routine Scheduled,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3354929
2062104,22203,Lighthouse Sound WWTP,37,CFI,2017,1,2017-06-07,2017-06-08,1940097,W001,0005,21983,Michele,Burroughs,2017,4,2017,2,E279,NPDES Municipal Ground Water,DP-3155,Active,Noncompliance,"3 Year Inspection, Initial Quarterly, Routine Scheduled, Initial Yearly",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2062104
1009667,22203,Lighthouse Sound WWTP,37,CIN,2010,1,2010-06-03,2010-06-03,NA,NA,NA,21983,Michele,Burroughs,2010,4,2010,2,E279,NPDES Municipal Ground Water,NA,NA,NA,NA,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1009667
2773857,22208,Middletown East WWTP,37,CFI,2021,1,2021-05-18,2021-05-18,NA,W001,0001,90264,Kate,Ansalvish,2021,4,2021,2,E279,NPDES Municipal Ground Water,16-dp-3480,Active,Satisfactory/Compliance,5 Year Inspection,"Continue Routine Inspection, Continue Routine Inspection",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2773857
1482313,22208,Middletown East WWTP,37,CFI,2013,1,2013-08-13,2013-08-13,1258964,W001,0001,21969,Mark,Ecker,2014,1,2013,3,E279,NPDES Municipal Ground Water,09-DP-3480,Active,Satisfactory/Compliance,"Initial Quarterly, Initial Yearly","Continue Routine Investigation, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1482313
2408084,22217,Anne Arundel County Roads - Central Services Garage,37,CFI,2019,1,2019-05-22,2019-05-22,2330806,W001,0005,23119,Andrea,Buie-Branam,2019,4,2019,2,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,"Routine Scheduled, Initial Quarterly, Initial Yearly","Refer to Others (See Findings), Continue Routine Inspection, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2408084
2019295,22218,Fox Haven Farmhouse,37,CFI,2017,1,2017-03-24,2017-03-24,1888475,W001,0003,90264,Kate,Ansalvish,2017,3,2017,1,E279,NPDES Municipal Ground Water,14DP3367,Active,Additional Investigation Required,Initial Yearly,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2019295
1991579,22219,Evangelical Presbyterian Church of Annapolis,37,CFI,2017,1,2017-01-11,2017-01-11,1854193,W001,0005,97006,David,Haffner,2017,3,2017,1,E279,NPDES Municipal Ground Water,12-DP-3370,Active,Noncompliance,"Initial Yearly, Routine Scheduled, Initial Quarterly",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1991579
3065588,22219,Evangelical Presbyterian Church of Annapolis,37,CFI,2023,1,2023-08-24,2023-08-24,NA,W001,NA,21947,Adriana,Frangos,2024,1,2023,3,E279,NPDES Municipal Ground Water,19-DP-3370,Active,NA,"Routine Scheduled, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3065588
3199092,22219,Evangelical Presbyterian Church of Annapolis,37,CFI,2024,1,2024-07-15,2024-07-15,NA,W001,0003,1169976,Christopher,Lepadatu  ,2025,1,2024,3,E279,NPDES Municipal Ground Water,19DP3370,Active,Additional Investigation Required,"Follow-up (Non-Compliance), Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3199092
3350165,22219,Evangelical Presbyterian Church of Annapolis,37,CFI,2025,1,2025-07-15,2025-07-15,NA,W001,NA,1176908,Ryan,Stolarczyk,2026,1,2025,3,E279,NPDES Municipal Ground Water,19-DP-3370,Active,NA,5 Year Inspection,Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3350165
1250552,22220,"Dillon's Bus Service, Inc. - Millersville",37,CFI,2012,1,2012-02-24,2012-02-24,952399,W002,0001,21947,Adriana,Frangos,2012,3,2012,1,E280,NPDES Industrial Ground Water,06-DP-3372,Inactive,Satisfactory/Compliance,"Initial Yearly, PAF, Initial Quarterly",Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1250552
2799289,22221,Renditions Golf Course,37,CFI,2021,1,2021-08-09,2021-08-09,NA,W001,NA,21947,Adriana,Frangos,2022,1,2021,3,E279,NPDES Municipal Ground Water,16-DP-3375,Active,NA,Routine Scheduled,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2799289
3069049,22221,Renditions Golf Course,37,CFI,2023,1,2023-10-19,2023-10-19,NA,W001,NA,21947,Adriana,Frangos,2024,2,2023,4,E279,NPDES Municipal Ground Water,16-DP-3375,Active,NA,Follow-up (Non-Compliance),Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3069049
331840,22221,Renditions Golf Course,37,CFI,2008,1,2008-10-16,2008-10-16,NA,NA,NA,21976,Cheryl,Kerr,2009,2,2008,4,E279,NPDES Municipal Ground Water,NA,NA,NA,NA,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=331840
2835747,22221,Renditions Golf Course,37,CFI,2021,2,2021-12-03,2021-12-03,NA,W001,0003,108108,Wendy,Huang,2022,2,2021,4,E279,NPDES Municipal Ground Water,16-DP-3375,Active,Additional Investigation Required,"Follow-up (Non-Compliance), Initial Quarterly","Additional Investigation Required, Additional Investigation Required",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2835747
3391078,22236,Lions Camp Merrick,37,CFI,2026,1,2026-01-22,2026-01-22,NA,W004,NA,1176909,Luke,Waesche,2026,3,2026,1,E279,NPDES Municipal Ground Water,24-DP-3747,Active - No work today,NA,"Initial Yearly, Routine Scheduled, Violation Follow-up",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3391078
3066587,22236,Lions Camp Merrick,37,CFI,2023,2,2023-09-11,2023-09-11,NA,W001,0005,21977,Greg,Kolarik,2024,1,2023,3,E279,NPDES Municipal Ground Water,11-DP-3747,Active,Noncompliance,"Initial Quarterly, Follow-up (Non-Compliance), Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3066587
2231562,22236,Lions Camp Merrick,37,CFI,2018,2,2018-06-07,2018-06-07,2137410,W001,0005,21948,Kari,Hanson,2018,4,2018,2,E279,NPDES Municipal Ground Water,11-DP-3747,Active,Noncompliance,Violation Follow-up,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2231562
2442779,22236,Lions Camp Merrick,37,CFI,2019,1,2019-10-09,2019-10-09,2372949,W001,0005,21948,Kari,Hanson,2020,2,2019,4,E279,NPDES Municipal Ground Water,11-DP-3747,Active,Noncompliance,"Violation Follow-up, Initial Quarterly, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2442779
2270584,22236,Lions Camp Merrick,37,CFI,2018,3,2018-08-22,2018-08-22,2179124,W001,0005,21948,Kari,Hanson,2019,1,2018,3,E279,NPDES Municipal Ground Water,11-DP-3747,Active,Noncompliance,"Violation Follow-up, Initial Yearly, Initial Quarterly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2270584
2210323,22236,Lions Camp Merrick,37,CFI,2018,1,2018-04-19,2018-04-19,2113308,W001,0005,21948,Kari,Hanson,2018,4,2018,2,E279,NPDES Municipal Ground Water,11-DP-3747,Active,Noncompliance,"Initial Yearly, Routine Scheduled, Initial Quarterly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2210323
2161386,22442,Crofton Country Club,37,CFI,2018,1,2018-01-12,2018-01-12,2057415,W001,0001,97006,David,Haffner,2018,3,2018,1,E279,NPDES Municipal Ground Water,NA,Active,Satisfactory/Compliance,PAF,Close File,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2161386
