permit_id,permit_number,npdes_num,master_ai_name,COUNTY_DESC,perwriter_userid,ptype,permit_class,cur_status_descr,cur_status_date,prev_permit_exp,orig_sub_date,custom_task_desc,completed_date,approval_issued,lst_issu,exp_date,effective_end_date
DP3690,19DP3690,MD3690M14,Youth's Benefit Elementary School,Harford,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-07-31T04:00:00Z,2019-04-22T04:00:00Z,TDOPH - Written comment period ends,2020-09-21T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3785,18DP3785,MD3785C13,Hereford High School,Baltimore,J Adia,WMA4,Renewal,Pending,2018-02-12T05:00:00Z,2018-06-30T04:00:00Z,2018-02-12T05:00:00Z,TDOPH - Second notice published,2020-09-18T04:00:00Z,NA,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3786,20DP3786,MD3786R13,Aspen Institute,Queen Anne's,D Dewa,WMA4,Renewal,Approval Terminated,2025-10-22T04:00:00Z,2019-08-31T04:00:00Z,2019-08-13T04:00:00Z,OIM - First notice published,2020-09-18T04:00:00Z,2021-03-01T05:00:00Z,2021-03-01T05:00:00Z,2026-02-28T05:00:00Z,2025-10-22T04:00:00Z
DP3786,20DP3786,MD3786R13,Aspen Institute,Queen Anne's,D Dewa,WMA4,Renewal,Approval Terminated,2025-10-22T04:00:00Z,2019-08-31T04:00:00Z,2019-08-13T04:00:00Z,TDOPH - First notice published,2020-09-18T04:00:00Z,2021-03-01T05:00:00Z,2021-03-01T05:00:00Z,2026-02-28T05:00:00Z,2025-10-22T04:00:00Z
DP3573,19DP3573,MD3573I07,Camp Winona,Charles,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-11-30T05:00:00Z,2019-03-14T04:00:00Z,TDOPH - Second notice published,2020-09-18T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3428,18DP3428,MD3428C03,Oldfields School,Baltimore,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2018-05-31T04:00:00Z,2018-04-04T04:00:00Z,TDOPH - First notice published,2020-09-18T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP2896,16DP2896,MD2896P09,Poolesville Golf Course WWTP,Montgomery,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2017-02-28T05:00:00Z,2016-03-07T05:00:00Z,TDOPH - Second notice published,2020-09-17T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3223,19DP3223,MD3223N07,Triadelphia Ridge Elementary School,Howard,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-07-31T04:00:00Z,2018-09-26T04:00:00Z,TDOPH - Written comment period ends,2020-09-14T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3401,18DP3401,MD3401X08,Ocean Landing II,Worcester,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-03-31T04:00:00Z,2018-06-04T04:00:00Z,TDOPH - Written comment period ends,2020-09-14T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3390,19DP3390,MD3390B02,Atria Manresa Nursing Home,Anne Arundel,D Dewa,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-10-31T04:00:00Z,2019-06-11T04:00:00Z,OIM - Second notice published,2020-09-11T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3390,19DP3390,MD3390B02,Atria Manresa Nursing Home,Anne Arundel,D Dewa,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-10-31T04:00:00Z,2019-06-11T04:00:00Z,TDOPH - Second notice published,2020-09-11T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3785,18DP3785,MD3785C13,Hereford High School,Baltimore,J Adia,WMA4,Renewal,Pending,2018-02-12T05:00:00Z,2018-06-30T04:00:00Z,2018-02-12T05:00:00Z,TDOPH - First notice published,2020-09-11T04:00:00Z,NA,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3573,19DP3573,MD3573I07,Camp Winona,Charles,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-11-30T05:00:00Z,2019-03-14T04:00:00Z,TDOPH - First notice published,2020-09-11T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3243,19DP3243,MD3243M03,Campus Hills Shopping Center,Harford,T Rocca-Weikart,WMA4,Renewal,Issued,2025-07-01T04:00:00Z,2018-11-30T05:00:00Z,2018-12-06T05:00:00Z,OIM - Second notice published,2020-09-11T04:00:00Z,2025-07-01T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3243,19DP3243,MD3243M03,Campus Hills Shopping Center,Harford,T Rocca-Weikart,WMA4,Renewal,Issued,2025-07-01T04:00:00Z,2018-11-30T05:00:00Z,2018-12-06T05:00:00Z,TDOPH - Second notice published,2020-09-11T04:00:00Z,2025-07-01T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP2896,16DP2896,MD2896P09,Poolesville Golf Course WWTP,Montgomery,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2017-02-28T05:00:00Z,2016-03-07T05:00:00Z,TDOPH - First notice published,2020-09-10T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3690,19DP3690,MD3690M14,Youth's Benefit Elementary School,Harford,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-07-31T04:00:00Z,2019-04-22T04:00:00Z,TDOPH - Hearing request period ends,2020-09-10T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP1814,19DP1814,MD0069680,MARYLAND STATE HIGHWAY ADMINISTRATION - KEYSER'S RIDGE MAINTENANCE FACILITY,Garrett,T Rocca-Weikart,WMA3,Renewal,Issued,2021-01-01T05:00:00Z,2019-06-30T04:00:00Z,2018-07-11T04:00:00Z,TDOPH - Written comment period ends,2020-09-08T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3390,19DP3390,MD3390B02,Atria Manresa Nursing Home,Anne Arundel,D Dewa,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-10-31T04:00:00Z,2019-06-11T04:00:00Z,OIM - First notice published,2020-09-04T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3390,19DP3390,MD3390B02,Atria Manresa Nursing Home,Anne Arundel,D Dewa,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-10-31T04:00:00Z,2019-06-11T04:00:00Z,TDOPH - First notice published,2020-09-04T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3243,19DP3243,MD3243M03,Campus Hills Shopping Center,Harford,T Rocca-Weikart,WMA4,Renewal,Issued,2025-07-01T04:00:00Z,2018-11-30T05:00:00Z,2018-12-06T05:00:00Z,OIM - First notice published,2020-09-04T04:00:00Z,2025-07-01T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3243,19DP3243,MD3243M03,Campus Hills Shopping Center,Harford,T Rocca-Weikart,WMA4,Renewal,Issued,2025-07-01T04:00:00Z,2018-11-30T05:00:00Z,2018-12-06T05:00:00Z,TDOPH - First notice published,2020-09-04T04:00:00Z,2025-07-01T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3223,19DP3223,MD3223N07,Triadelphia Ridge Elementary School,Howard,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-07-31T04:00:00Z,2018-09-26T04:00:00Z,TDOPH - Hearing request period ends,2020-09-02T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3401,18DP3401,MD3401X08,Ocean Landing II,Worcester,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-03-31T04:00:00Z,2018-06-04T04:00:00Z,TDOPH - Hearing request period ends,2020-09-02T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3690,19DP3690,MD3690M14,Youth's Benefit Elementary School,Harford,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-07-31T04:00:00Z,2019-04-22T04:00:00Z,TDOPH - Second notice published,2020-08-28T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP1814,19DP1814,MD0069680,MARYLAND STATE HIGHWAY ADMINISTRATION - KEYSER'S RIDGE MAINTENANCE FACILITY,Garrett,T Rocca-Weikart,WMA3,Renewal,Issued,2021-01-01T05:00:00Z,2019-06-30T04:00:00Z,2018-07-11T04:00:00Z,OIM - Meeting request period ends,2020-08-26T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP1814,19DP1814,MD0069680,MARYLAND STATE HIGHWAY ADMINISTRATION - KEYSER'S RIDGE MAINTENANCE FACILITY,Garrett,T Rocca-Weikart,WMA3,Renewal,Issued,2021-01-01T05:00:00Z,2019-06-30T04:00:00Z,2018-07-11T04:00:00Z,TDOPH - Hearing request period ends,2020-08-26T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3858,19DP3858,MD3858C19,Boys School of Saint Paul's Parish,Baltimore,D Dewa,WMA4,New,Issued,2022-03-01T05:00:00Z,NA,2018-09-06T04:00:00Z,OIM - Meeting request period ends,2020-08-26T04:00:00Z,2022-03-01T05:00:00Z,2022-03-01T05:00:00Z,2027-02-28T05:00:00Z,2027-02-28T05:00:00Z
DP3690,19DP3690,MD3690M14,Youth's Benefit Elementary School,Harford,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-07-31T04:00:00Z,2019-04-22T04:00:00Z,TDOPH - First notice published,2020-08-21T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3223,19DP3223,MD3223N07,Triadelphia Ridge Elementary School,Howard,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-07-31T04:00:00Z,2018-09-26T04:00:00Z,TDOPH - Second notice published,2020-08-20T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3401,18DP3401,MD3401X08,Ocean Landing II,Worcester,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-03-31T04:00:00Z,2018-06-04T04:00:00Z,TDOPH - Second notice published,2020-08-20T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3858,19DP3858,MD3858C19,Boys School of Saint Paul's Parish,Baltimore,D Dewa,WMA4,New,Issued,2022-03-01T05:00:00Z,NA,2018-09-06T04:00:00Z,OIM - Second notice published,2020-08-19T04:00:00Z,2022-03-01T05:00:00Z,2022-03-01T05:00:00Z,2027-02-28T05:00:00Z,2027-02-28T05:00:00Z
DP3460,19DP3460,MD3460U04,Trappe East WWTP,Talbot,D Dewa,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2010-12-01T05:00:00Z,2019-01-29T05:00:00Z,Final Determination - Response to comments drafted,2020-08-17T04:00:00Z,2021-01-01T05:00:00Z,2022-10-27T04:00:00Z,2027-10-26T04:00:00Z,2027-10-26T04:00:00Z
DP1814,19DP1814,MD0069680,MARYLAND STATE HIGHWAY ADMINISTRATION - KEYSER'S RIDGE MAINTENANCE FACILITY,Garrett,T Rocca-Weikart,WMA3,Renewal,Issued,2021-01-01T05:00:00Z,2019-06-30T04:00:00Z,2018-07-11T04:00:00Z,OIM - Second notice published,2020-08-13T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP1814,19DP1814,MD0069680,MARYLAND STATE HIGHWAY ADMINISTRATION - KEYSER'S RIDGE MAINTENANCE FACILITY,Garrett,T Rocca-Weikart,WMA3,Renewal,Issued,2021-01-01T05:00:00Z,2019-06-30T04:00:00Z,2018-07-11T04:00:00Z,TDOPH - Second notice published,2020-08-13T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3223,19DP3223,MD3223N07,Triadelphia Ridge Elementary School,Howard,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-07-31T04:00:00Z,2018-09-26T04:00:00Z,TDOPH - First notice published,2020-08-13T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3401,18DP3401,MD3401X08,Ocean Landing II,Worcester,J Adia,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2019-03-31T04:00:00Z,2018-06-04T04:00:00Z,TDOPH - First notice published,2020-08-13T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3858,19DP3858,MD3858C19,Boys School of Saint Paul's Parish,Baltimore,D Dewa,WMA4,New,Issued,2022-03-01T05:00:00Z,NA,2018-09-06T04:00:00Z,OIM - First notice published,2020-08-12T04:00:00Z,2022-03-01T05:00:00Z,2022-03-01T05:00:00Z,2027-02-28T05:00:00Z,2027-02-28T05:00:00Z
DP3770,17DP3770,MD3770M12,Towson University - Academic Center @ Harford Community College,Harford,T Rocca-Weikart,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2017-05-31T04:00:00Z,2017-03-16T04:00:00Z,TDOPH - Written comment period ends,2020-08-10T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP1814,19DP1814,MD0069680,MARYLAND STATE HIGHWAY ADMINISTRATION - KEYSER'S RIDGE MAINTENANCE FACILITY,Garrett,T Rocca-Weikart,WMA3,Renewal,Issued,2021-01-01T05:00:00Z,2019-06-30T04:00:00Z,2018-07-11T04:00:00Z,OIM - First notice published,2020-08-06T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP1814,19DP1814,MD0069680,MARYLAND STATE HIGHWAY ADMINISTRATION - KEYSER'S RIDGE MAINTENANCE FACILITY,Garrett,T Rocca-Weikart,WMA3,Renewal,Issued,2021-01-01T05:00:00Z,2019-06-30T04:00:00Z,2018-07-11T04:00:00Z,TDOPH - First notice published,2020-08-06T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3770,17DP3770,MD3770M12,Towson University - Academic Center @ Harford Community College,Harford,T Rocca-Weikart,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2017-05-31T04:00:00Z,2017-03-16T04:00:00Z,TDOPH - Hearing request period ends,2020-07-30T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3770,17DP3770,MD3770M12,Towson University - Academic Center @ Harford Community College,Harford,T Rocca-Weikart,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2017-05-31T04:00:00Z,2017-03-16T04:00:00Z,TDOPH - Second notice published,2020-07-17T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3770,17DP3770,MD3770M12,Towson University - Academic Center @ Harford Community College,Harford,T Rocca-Weikart,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2017-05-31T04:00:00Z,2017-03-16T04:00:00Z,TDOPH - First notice published,2020-07-10T04:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3305,17DP3305,MD3305C99,Pearlstone Family Camp,Baltimore,C Tien,WMA4,Renewal,Issued,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2017-05-16T04:00:00Z,TDOPH - Written comment period ends,2020-07-08T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-11-29T05:00:00Z,2023-12-31T05:00:00Z
DP3305,17DP3305,MD3305C99,Pearlstone Family Camp,Baltimore,C Tien,WMA4,Renewal,Issued,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2017-05-16T04:00:00Z,TDOPH - Hearing request period ends,2020-06-29T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-11-29T05:00:00Z,2023-12-31T05:00:00Z
DP1499,17DP1499,MD1499Q84,"Patuxent River 4-H Center Foundation, Inc.",Prince George's,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2020-10-01T04:00:00Z,2017-03-31T04:00:00Z,2016-12-13T05:00:00Z,TDOPH - Written comment period ends,2020-06-29T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-11-29T05:00:00Z
DP3519,20DP3519,MD3519W05,Terra Firmma Llc/the Village Down River/,Wicomico,D Dewa,WMA4,Renewal,Issued,2023-06-01T04:00:00Z,2019-12-31T05:00:00Z,2019-08-16T04:00:00Z,OIM - Meeting request period ends,2020-06-26T04:00:00Z,2023-06-01T04:00:00Z,2023-06-01T04:00:00Z,2028-05-31T04:00:00Z,2028-05-31T04:00:00Z
DP3326,18DP3326,MD3326W00,Salisbury Christian School,Wicomico,J Adia,WMA4,Renewal,Issued,2020-10-01T04:00:00Z,2018-10-31T04:00:00Z,2018-02-01T05:00:00Z,TDOPH - Written comment period ends,2020-06-22T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-09-30T04:00:00Z
DP3519,20DP3519,MD3519W05,Terra Firmma Llc/the Village Down River/,Wicomico,D Dewa,WMA4,Renewal,Issued,2023-06-01T04:00:00Z,2019-12-31T05:00:00Z,2019-08-16T04:00:00Z,OIM - Second notice published,2020-06-19T04:00:00Z,2023-06-01T04:00:00Z,2023-06-01T04:00:00Z,2028-05-31T04:00:00Z,2028-05-31T04:00:00Z
DP1499,17DP1499,MD1499Q84,"Patuxent River 4-H Center Foundation, Inc.",Prince George's,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2020-10-01T04:00:00Z,2017-03-31T04:00:00Z,2016-12-13T05:00:00Z,TDOPH - Hearing request period ends,2020-06-17T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-11-29T05:00:00Z
DP3305,17DP3305,MD3305C99,Pearlstone Family Camp,Baltimore,C Tien,WMA4,Renewal,Issued,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2017-05-16T04:00:00Z,TDOPH - Second notice published,2020-06-15T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-11-29T05:00:00Z,2023-12-31T05:00:00Z
DP3519,20DP3519,MD3519W05,Terra Firmma Llc/the Village Down River/,Wicomico,D Dewa,WMA4,Renewal,Issued,2023-06-01T04:00:00Z,2019-12-31T05:00:00Z,2019-08-16T04:00:00Z,OIM - First notice published,2020-06-12T04:00:00Z,2023-06-01T04:00:00Z,2023-06-01T04:00:00Z,2028-05-31T04:00:00Z,2028-05-31T04:00:00Z
DP3326,18DP3326,MD3326W00,Salisbury Christian School,Wicomico,J Adia,WMA4,Renewal,Issued,2020-10-01T04:00:00Z,2018-10-31T04:00:00Z,2018-02-01T05:00:00Z,TDOPH - Hearing request period ends,2020-06-11T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-09-30T04:00:00Z
DP3562,20DP3562,MD3562B06,Smithsonian Environmental Research Center,Anne Arundel,J Adia,WMA4,Renewal,Issued,2021-10-01T04:00:00Z,2019-09-30T04:00:00Z,2019-07-01T04:00:00Z,OIM - Meeting request period ends,2020-06-11T04:00:00Z,2021-10-01T04:00:00Z,2021-10-01T04:00:00Z,2026-09-30T04:00:00Z,2026-09-30T04:00:00Z
DP3260,20DP3260,MD3260N98,The Villas At Cattail WWTP & WTP,Howard,J Adia,WMA4,Renewal,Issued,2021-06-01T04:00:00Z,2020-06-30T04:00:00Z,2019-08-13T04:00:00Z,OIM - Meeting request period ends,2020-06-11T04:00:00Z,2021-06-01T04:00:00Z,2021-06-01T04:00:00Z,2026-05-31T04:00:00Z,2026-05-31T04:00:00Z
DP3305,17DP3305,MD3305C99,Pearlstone Family Camp,Baltimore,C Tien,WMA4,Renewal,Issued,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2017-05-16T04:00:00Z,TDOPH - First notice published,2020-06-08T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-11-29T05:00:00Z,2023-12-31T05:00:00Z
DP3562,20DP3562,MD3562B06,Smithsonian Environmental Research Center,Anne Arundel,J Adia,WMA4,Renewal,Issued,2021-10-01T04:00:00Z,2019-09-30T04:00:00Z,2019-07-01T04:00:00Z,OIM - Second notice published,2020-06-04T04:00:00Z,2021-10-01T04:00:00Z,2021-10-01T04:00:00Z,2026-09-30T04:00:00Z,2026-09-30T04:00:00Z
DP1499,17DP1499,MD1499Q84,"Patuxent River 4-H Center Foundation, Inc.",Prince George's,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2020-10-01T04:00:00Z,2017-03-31T04:00:00Z,2016-12-13T05:00:00Z,TDOPH - Second notice published,2020-06-04T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-11-29T05:00:00Z
DP3260,20DP3260,MD3260N98,The Villas At Cattail WWTP & WTP,Howard,J Adia,WMA4,Renewal,Issued,2021-06-01T04:00:00Z,2020-06-30T04:00:00Z,2019-08-13T04:00:00Z,OIM - Second notice published,2020-06-04T04:00:00Z,2021-06-01T04:00:00Z,2021-06-01T04:00:00Z,2026-05-31T04:00:00Z,2026-05-31T04:00:00Z
DP3326,18DP3326,MD3326W00,Salisbury Christian School,Wicomico,J Adia,WMA4,Renewal,Issued,2020-10-01T04:00:00Z,2018-10-31T04:00:00Z,2018-02-01T05:00:00Z,TDOPH - Second notice published,2020-05-29T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-09-30T04:00:00Z
DP3562,20DP3562,MD3562B06,Smithsonian Environmental Research Center,Anne Arundel,J Adia,WMA4,Renewal,Issued,2021-10-01T04:00:00Z,2019-09-30T04:00:00Z,2019-07-01T04:00:00Z,OIM - First notice published,2020-05-28T04:00:00Z,2021-10-01T04:00:00Z,2021-10-01T04:00:00Z,2026-09-30T04:00:00Z,2026-09-30T04:00:00Z
DP1499,17DP1499,MD1499Q84,"Patuxent River 4-H Center Foundation, Inc.",Prince George's,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2020-10-01T04:00:00Z,2017-03-31T04:00:00Z,2016-12-13T05:00:00Z,TDOPH - First notice published,2020-05-28T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-11-29T05:00:00Z
DP3260,20DP3260,MD3260N98,The Villas At Cattail WWTP & WTP,Howard,J Adia,WMA4,Renewal,Issued,2021-06-01T04:00:00Z,2020-06-30T04:00:00Z,2019-08-13T04:00:00Z,OIM - First notice published,2020-05-28T04:00:00Z,2021-06-01T04:00:00Z,2021-06-01T04:00:00Z,2026-05-31T04:00:00Z,2026-05-31T04:00:00Z
DP1971,11DP1971,MD1971T11,Charlotte Hall Veterans Home,St. Mary's,C Tien,WMA4,Renewal,Issued - Admin Extended,2012-07-27T04:00:00Z,2012-01-31T05:00:00Z,2010-11-01T04:00:00Z,TDOPH - Hearing request period ends,2020-05-24T04:00:00Z,2012-07-27T04:00:00Z,2012-09-01T04:00:00Z,2017-08-31T04:00:00Z,2019-05-31T04:00:00Z
DP3326,18DP3326,MD3326W00,Salisbury Christian School,Wicomico,J Adia,WMA4,Renewal,Issued,2020-10-01T04:00:00Z,2018-10-31T04:00:00Z,2018-02-01T05:00:00Z,TDOPH - First notice published,2020-05-22T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-09-30T04:00:00Z
DP3323,20DP3323,MD3323R05,Centreville Wastewater Irrigation Facility,Queen Anne's,J Adia,WMA4,Renewal,Issued,2022-01-01T05:00:00Z,2021-12-31T05:00:00Z,2019-07-18T04:00:00Z,OIM - Meeting request period ends,2020-05-22T04:00:00Z,2022-01-01T05:00:00Z,2022-01-01T05:00:00Z,2026-12-31T05:00:00Z,2026-12-31T05:00:00Z
DP3451,19DP3451,MD3451M03,Naughty Dogs Restaurant,Harford,T Rocca-Weikart,WMA4,Renewal,Issued,2020-10-01T04:00:00Z,2018-12-31T05:00:00Z,2019-01-15T05:00:00Z,TDOPH - Written comment period ends,2020-05-18T04:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-09-30T04:00:00Z
DP3323,20DP3323,MD3323R05,Centreville Wastewater Irrigation Facility,Queen Anne's,J Adia,WMA4,Renewal,Issued,2022-01-01T05:00:00Z,2021-12-31T05:00:00Z,2019-07-18T04:00:00Z,OIM - Second notice published,2020-05-15T04:00:00Z,2022-01-01T05:00:00Z,2022-01-01T05:00:00Z,2026-12-31T05:00:00Z,2026-12-31T05:00:00Z
DP3594,19DP3594,MD3594S08,UMES - Hawk Lane Water Supply Well,Somerset,T Rocca-Weikart,WMA3,Renewal,Issued - Admin Extended,2020-09-01T04:00:00Z,2019-11-30T05:00:00Z,2019-10-22T04:00:00Z,TDOPH - Written comment period ends,2020-05-15T04:00:00Z,2020-09-01T04:00:00Z,2020-09-01T04:00:00Z,2025-08-31T04:00:00Z,2025-09-30T04:00:00Z
DP3323,20DP3323,MD3323R05,Centreville Wastewater Irrigation Facility,Queen Anne's,J Adia,WMA4,Renewal,Issued,2022-01-01T05:00:00Z,2021-12-31T05:00:00Z,2019-07-18T04:00:00Z,OIM - First notice published,2020-05-08T04:00:00Z,2022-01-01T05:00:00Z,2022-01-01T05:00:00Z,2026-12-31T05:00:00Z,2026-12-31T05:00:00Z
